"Line","Champion","VsChampion","VsWinRate","VsTotalPlayed"
"top","jayce","malphite","0.4374",3608
"top","jayce","irelia","0.4992",3546
"top","jayce","renekton","0.4910",2609
"top","jayce","akali","0.5237",2444
"top","jayce","gnar","0.4905",2100
"top","jayce","shen","0.4740",2078
"top","jayce","leesin","0.4665",1893
"top","jayce","darius","0.5076",1771
"top","jayce","ornn","0.4416",1694
"top","jayce","gwen","0.5259",1658
"top","jayce","fiora","0.4811",1532
"top","jayce","wukong","0.4448",1421
"top","jayce","jax","0.5068",1251
"top","jayce","rumble","0.5130",1232
"top","jayce","mordekaiser","0.5158",1231
"top","jayce","kennen","0.4840",1221
"top","jayce","garen","0.4625",1213
"top","jayce","lucian","0.5105",1185
"top","jayce","kayle","0.5179",1145
"top","jayce","vladimir","0.5040",1127
"top","jayce","riven","0.4851",1109
"top","jayce","teemo","0.5159",1037
"top","jayce","gangplank","0.5534",945
"top","jayce","camille","0.4811",925
"top","jayce","volibear","0.5094",901
"top","jayce","sion","0.4472",899
"top","jayce","vayne","0.5268",896
"top","jayce","nasus","0.4589",767
"top","jayce","poppy","0.4505",717
"top","jayce","kled","0.5304",690
"top","jayce","urgot","0.4804",662
"top","jayce","rengar","0.4403",620
"top","jayce","quinn","0.4715",579
"top","jayce","maokai","0.4404",579
"top","jayce","tryndamere","0.5128",548
"top","jayce","viego","0.4903",518
"top","jayce","cho'gath","0.4389",499
"top","jayce","ryze","0.5476",473
"top","jayce","yasuo","0.5078",451
"top","jayce","kalista","0.5374",441
"top","jayce","nocturne","0.4123",405
"top","jayce","warwick","0.4370",405
"top","jayce","illaoi","0.4973",372
"top","jayce","yorick","0.4819",359
"top","jayce","zac","0.4299",335
"top","jayce","heimerdinger","0.4819",332
"top","jayce","dr.mundo","0.4665",313
"top","jayce","yone","0.5246",305
"top","jayce","pantheon","0.4769",281
"top","jayce","singed","0.4743",253
"top","jayce","trundle","0.4557",237
"mid","jayce","sylas","0.5476",1176
"mid","jayce","zed","0.5018",1098
"mid","jayce","akali","0.5508",915
"mid","jayce","yasuo","0.4851",909
"mid","jayce","katarina","0.5214",886
"mid","jayce","talon","0.4945",724
"mid","jayce","leblanc","0.4985",678
"mid","jayce","yone","0.5008",651
"mid","jayce","lucian","0.5040",498
"mid","jayce","qiyana","0.5174",460
"mid","jayce","twistedfate","0.4866",448
"mid","jayce","viego","0.5240",437
"mid","jayce","irelia","0.5414",423
"mid","jayce","xerath","0.4745",411
"mid","jayce","pantheon","0.5383",405
"mid","jayce","viktor","0.4580",369
"mid","jayce","vladimir","0.4840",343
"mid","jayce","ahri","0.5000",340
"mid","jayce","zoe","0.5569",325
"mid","jayce","galio","0.4448",290
"mid","jayce","fizz","0.4791",263
"mid","jayce","malphite","0.4593",246
"mid","jayce","orianna","0.5238",231
"mid","jayce","ekko","0.5270",222
"mid","jayce","anivia","0.4951",204
"mid","jayce","diana","0.4948",194
"mid","jayce","lux","0.5238",189
"mid","jayce","rumble","0.5088",171
"mid","jayce","syndra","0.6000",165
"mid","jayce","kassadin","0.4878",164
"mid","jayce","sett","0.5346",159
"mid","jayce","nocturne","0.4148",135
"mid","jayce","ryze","0.5152",132
"mid","jayce","renekton","0.5484",124
"mid","jayce","malzahar","0.4836",122
"mid","jayce","cassiopeia","0.4741",116
"mid","jayce","lissandra","0.5130",115
"mid","jayce","tristana","0.5053",95
"mid","jayce","corki","0.5851",94
"mid","jayce","neeko","0.4719",89
"mid","jayce","veigar","0.4643",84
"mid","jayce","gwen","0.5309",81
"mid","jayce","garen","0.3974",78
"mid","jayce","annie","0.4156",77
"mid","jayce","azir","0.6053",76
"mid","jayce","sion","0.5000",62
"mid","jayce","wukong","0.5574",61
"mid","jayce","kled","0.5000",60
"mid","jayce","cho'gath","0.4833",60
"mid","jayce","mordekaiser","0.6364",55
"mid","jayce","riven","0.4423",52
"mid","zoe","sylas","0.5102",3085
"mid","zoe","zed","0.4679",2511
"mid","zoe","leblanc","0.4935",2231
"mid","zoe","yasuo","0.4583",2016
"mid","zoe","akali","0.5149",1907
"mid","zoe","yone","0.4550",1890
"mid","zoe","katarina","0.4588",1785
"mid","zoe","talon","0.4826",1579
"mid","zoe","xerath","0.4629",1322
"mid","zoe","twistedfate","0.4674",1198
"mid","zoe","lucian","0.5238",1178
"mid","zoe","viktor","0.4792",1129
"mid","zoe","qiyana","0.4941",1107
"mid","zoe","ahri","0.4536",1067
"mid","zoe","irelia","0.4915",944
"mid","zoe","viego","0.4749",878
"mid","zoe","pantheon","0.4649",841
"mid","zoe","vladimir","0.5138",831
"mid","zoe","galio","0.4227",821
"mid","zoe","fizz","0.4600",750
"mid","zoe","orianna","0.5432",648
"mid","zoe","anivia","0.4527",645
"mid","zoe","lux","0.4806",618
"mid","zoe","ekko","0.4632",544
"mid","zoe","syndra","0.5837",514
"mid","zoe","kassadin","0.4646",508
"mid","zoe","diana","0.5122",492
"mid","zoe","rumble","0.4175",400
"mid","zoe","malzahar","0.4333",360
"mid","zoe","jayce","0.4431",325
"mid","zoe","ryze","0.5377",318
"mid","zoe","sett","0.4780",295
"mid","zoe","annie","0.3780",291
"mid","zoe","malphite","0.4669",272
"mid","zoe","veigar","0.5019",261
"mid","zoe","tristana","0.4466",253
"mid","zoe","lissandra","0.4524",252
"mid","zoe","cassiopeia","0.4920",250
"mid","zoe","renekton","0.4777",247
"mid","zoe","nocturne","0.4919",246
"mid","zoe","neeko","0.4527",243
"mid","zoe","corki","0.4689",241
"mid","zoe","azir","0.5268",205
"mid","zoe","gwen","0.4859",177
"mid","zoe","garen","0.5076",132
"mid","zoe","nunu&willump","0.4513",113
"mid","zoe","aurelionsol","0.4811",106
"mid","zoe","cho'gath","0.4563",103
"mid","zoe","riven","0.5000",96
"mid","zoe","kled","0.4382",89
"mid","zoe","wukong","0.5301",83
"mid","zoe","zac","0.4512",82
"mid","zoe","mordekaiser","0.5000",78
"mid","zoe","sion","0.4459",74
"mid","zoe","camille","0.5574",61
"bot","jhin","ezreal","0.5445",35593
"bot","jhin","kai'sa","0.4982",32952
"bot","jhin","jinx","0.5129",20219
"bot","jhin","samira","0.5034",17729
"bot","jhin","caitlyn","0.5131",14238
"bot","jhin","tristana","0.4974",9858
"bot","jhin","vayne","0.4980",9671
"bot","jhin","ashe","0.5144",8544
"bot","jhin","varus","0.5262",7140
"bot","jhin","missfortune","0.5189",6182
"bot","jhin","sivir","0.4899",5518
"bot","jhin","lucian","0.5348",5396
"bot","jhin","kog'maw","0.5453",2351
"bot","jhin","aphelios","0.5388",2296
"bot","jhin","xayah","0.5314",1895
"bot","jhin","twitch","0.4752",1591
"bot","jhin","kalista","0.5129",1515
"bot","jhin","senna","0.5594",1498
"bot","jhin","draven","0.5257",1419
"bot","jhin","yasuo","0.5258",1065
"bot","jhin","swain","0.4400",966
"bot","jhin","tahmkench","0.5038",530
"support","zilean","thresh","0.5249",3656
"support","zilean","senna","0.5024",2886
"support","zilean","lulu","0.5223",2799
"support","zilean","leona","0.5212",2694
"support","zilean","xerath","0.5115",2090
"support","zilean","blitzcrank","0.5209",1935
"support","zilean","nautilus","0.5135",1858
"support","zilean","alistar","0.5264",1742
"support","zilean","lux","0.5246",1624
"support","zilean","yuumi","0.5349",1434
"support","zilean","morgana","0.5421",1258
"support","zilean","pyke","0.5000",1168
"support","zilean","karma","0.5210",998
"support","zilean","maokai","0.5081",738
"support","zilean","galio","0.5245",654
"support","zilean","pantheon","0.5116",649
"support","zilean","swain","0.5397",604
"support","zilean","soraka","0.5109",595
"support","zilean","zyra","0.5025",593
"support","zilean","shaco","0.4853",579
"support","zilean","brand","0.4626",575
"support","zilean","sett","0.5687",575
"support","zilean","seraphine","0.5584",462
"support","zilean","rell","0.5434",449
"support","zilean","rakan","0.5667",420
"support","zilean","bard","0.5362",401
"support","zilean","vel'koz","0.4987",389
"support","zilean","janna","0.5079",382
"support","zilean","nami","0.5260",327
"support","zilean","sona","0.5631",206
"support","zilean","braum","0.4764",191
"support","zilean","shen","0.6228",167
"support","zilean","zac","0.4744",156
"support","zilean","veigar","0.5000",146
"support","zilean","neeko","0.5000",136
"support","zilean","gragas","0.4957",117
"support","zilean","anivia","0.5192",104
"support","zilean","taric","0.5670",97
"support","zilean","poppy","0.5556",81
"bot","jinx","kai'sa","0.5069",54715
"bot","jinx","ezreal","0.5139",47216
"bot","jinx","samira","0.5161",28928
"bot","jinx","jhin","0.4871",20219
"bot","jinx","caitlyn","0.5039",19537
"bot","jinx","tristana","0.4961",15497
"bot","jinx","vayne","0.4924",14793
"bot","jinx","ashe","0.4858",11280
"bot","jinx","varus","0.4942",9334
"bot","jinx","missfortune","0.4983",8112
"bot","jinx","sivir","0.4873",7421
"bot","jinx","lucian","0.5374",7307
"bot","jinx","aphelios","0.5370",4099
"bot","jinx","kog'maw","0.5037",3774
"bot","jinx","xayah","0.5429",3111
"bot","jinx","twitch","0.4656",2457
"bot","jinx","kalista","0.5153",2321
"bot","jinx","draven","0.5087",2176
"bot","jinx","senna","0.5160",2066
"bot","jinx","swain","0.4358",1464
"bot","jinx","yasuo","0.5031",1310
"bot","jinx","tahmkench","0.4755",879
"top","chogath","sett","0.4734",1185
"top","chogath","sylas","0.4706",1105
"top","chogath","aatrox","0.4812",933
"top","chogath","shen","0.4758",744
"top","chogath","malphite","0.5628",693
"top","chogath","renekton","0.5372",618
"top","chogath","garen","0.5255",607
"top","chogath","akali","0.5109",595
"top","chogath","irelia","0.5350",572
"top","chogath","ornn","0.5058",516
"top","chogath","mordekaiser","0.5030",505
"top","chogath","jayce","0.5611",499
"top","chogath","darius","0.4906",479
"top","chogath","fiora","0.5022",448
"top","chogath","gwen","0.4640",444
"top","chogath","leesin","0.5215",441
"top","chogath","vayne","0.4297",391
"top","chogath","gnar","0.4756",389
"top","chogath","vladimir","0.5838",358
"top","chogath","teemo","0.5190",343
"top","chogath","jax","0.5063",320
"top","chogath","kayle","0.4820",305
"top","chogath","nasus","0.5050",301
"top","chogath","riven","0.5367",300
"top","chogath","sion","0.4797",296
"top","chogath","volibear","0.4948",289
"top","chogath","rumble","0.5764",288
"top","chogath","camille","0.5254",236
"top","chogath","kennen","0.5395",228
"top","chogath","poppy","0.5157",223
"top","chogath","wukong","0.5194",206
"top","chogath","gangplank","0.5103",194
"top","chogath","kled","0.5205",171
"top","chogath","tryndamere","0.5536",168
"top","chogath","urgot","0.4702",168
"top","chogath","maokai","0.5928",167
"top","chogath","illaoi","0.4930",142
"top","chogath","rengar","0.5816",141
"top","chogath","lucian","0.5846",130
"top","chogath","warwick","0.4880",125
"top","chogath","yasuo","0.5289",121
"top","chogath","viego","0.5333",120
"top","chogath","dr.mundo","0.4196",112
"top","chogath","ryze","0.4865",111
"top","chogath","zac","0.5140",107
"top","chogath","kalista","0.5579",95
"top","chogath","heimerdinger","0.5426",94
"top","chogath","yone","0.5506",89
"top","chogath","quinn","0.5581",86
"top","chogath","singed","0.5422",83
"top","chogath","yorick","0.5422",83
"top","chogath","pantheon","0.5132",76
"top","chogath","trundle","0.3867",75
"top","chogath","nocturne","0.4853",68
"mid","chogath","zed","0.4948",667
"mid","chogath","sylas","0.5169",534
"mid","chogath","yasuo","0.5316",459
"mid","chogath","katarina","0.4989",455
"mid","chogath","talon","0.5300",434
"mid","chogath","akali","0.5188",399
"mid","chogath","yone","0.5327",336
"mid","chogath","leblanc","0.4564",241
"mid","chogath","twistedfate","0.4975",203
"mid","chogath","lucian","0.5100",200
"mid","chogath","vladimir","0.5590",195
"mid","chogath","pantheon","0.5052",194
"mid","chogath","viego","0.4897",194
"mid","chogath","irelia","0.5389",193
"mid","chogath","xerath","0.4842",190
"mid","chogath","qiyana","0.5353",170
"mid","chogath","viktor","0.4207",164
"mid","chogath","ahri","0.5000",148
"mid","chogath","galio","0.4225",142
"mid","chogath","fizz","0.4800",125
"mid","chogath","orianna","0.5596",109
"mid","chogath","lux","0.4190",105
"mid","chogath","zoe","0.5437",103
"mid","chogath","sett","0.4375",96
"mid","chogath","ekko","0.4063",96
"mid","chogath","diana","0.4301",93
"mid","chogath","ryze","0.5238",84
"mid","chogath","anivia","0.4512",82
"mid","chogath","rumble","0.4375",80
"mid","chogath","kassadin","0.4744",78
"mid","chogath","malzahar","0.4091",66
"mid","chogath","malphite","0.6154",65
"mid","chogath","renekton","0.6032",63
"mid","chogath","jayce","0.5167",60
"mid","chogath","nocturne","0.4182",55
"support","karma","thresh","0.4724",6454
"support","karma","lulu","0.4687",6040
"support","karma","senna","0.4540",5370
"support","karma","leona","0.4461",3952
"support","karma","xerath","0.4806",3918
"support","karma","nautilus","0.4435",3238
"support","karma","blitzcrank","0.4523",2947
"support","karma","lux","0.4812",2895
"support","karma","alistar","0.4901",2832
"support","karma","morgana","0.4979",2673
"support","karma","yuumi","0.4761",2556
"support","karma","pyke","0.4650",1974
"support","karma","maokai","0.4605",1279
"support","karma","zyra","0.4451",1267
"support","karma","swain","0.5217",1108
"support","karma","pantheon","0.5044",1021
"support","karma","zilean","0.4790",998
"support","karma","galio","0.4799",994
"support","karma","sett","0.5161",963
"support","karma","shaco","0.4698",960
"support","karma","soraka","0.4863",946
"support","karma","brand","0.4863",911
"support","karma","seraphine","0.4955",890
"support","karma","rell","0.4937",719
"support","karma","bard","0.5063",717
"support","karma","janna","0.5144",696
"support","karma","rakan","0.4848",627
"support","karma","nami","0.4760",603
"support","karma","vel'koz","0.5034",590
"support","karma","braum","0.4786",397
"support","karma","sona","0.4926",339
"support","karma","neeko","0.4935",308
"support","karma","veigar","0.5455",286
"support","karma","shen","0.5534",262
"support","karma","gragas","0.5356",239
"support","karma","zac","0.4885",217
"support","karma","taric","0.5595",168
"support","karma","anivia","0.4803",152
"support","karma","poppy","0.5102",147
"top","camille","aatrox","0.4978",2764
"top","camille","sett","0.4930",2641
"top","camille","sylas","0.4998",2099
"top","camille","renekton","0.4801",1706
"top","camille","shen","0.4557",1501
"top","camille","fiora","0.5188",1359
"top","camille","irelia","0.5352",1351
"top","camille","akali","0.5234",1219
"top","camille","garen","0.5296",1065
"top","camille","leesin","0.4910",1059
"top","camille","malphite","0.4727",1043
"top","camille","darius","0.4779",1040
"top","camille","gwen","0.5342",1039
"top","camille","ornn","0.4738",994
"top","camille","mordekaiser","0.4958",946
"top","camille","jayce","0.5189",925
"top","camille","jax","0.4854",923
"top","camille","gnar","0.4883",815
"top","camille","riven","0.5053",758
"top","camille","volibear","0.4912",680
"top","camille","kayle","0.4977",661
"top","camille","poppy","0.4814",590
"top","camille","vladimir","0.5061",575
"top","camille","nasus","0.4896",527
"top","camille","rumble","0.5366",505
"top","camille","wukong","0.5061",490
"top","camille","kennen","0.5043",468
"top","camille","teemo","0.4688",465
"top","camille","sion","0.4622",463
"top","camille","vayne","0.5077",457
"top","camille","kled","0.5177",452
"top","camille","gangplank","0.5103",435
"top","camille","urgot","0.4889",407
"top","camille","tryndamere","0.5214",351
"top","camille","lucian","0.5327",321
"top","camille","maokai","0.4850",301
"top","camille","viego","0.4900",300
"top","camille","illaoi","0.4819",276
"top","camille","rengar","0.5506",267
"top","camille","warwick","0.4781",251
"top","camille","yasuo","0.5600",250
"top","camille","cho'gath","0.4746",236
"top","camille","zac","0.5121",207
"top","camille","ryze","0.5327",199
"top","camille","nocturne","0.5202",198
"top","camille","quinn","0.5641",195
"top","camille","singed","0.4346",191
"top","camille","yone","0.5307",179
"top","camille","dr.mundo","0.5086",175
"top","camille","trundle","0.5590",161
"top","camille","heimerdinger","0.4610",154
"top","camille","kalista","0.5887",141
"top","camille","yorick","0.4697",132
"top","camille","pantheon","0.5344",131
"mid","camille","zed","0.5367",559
"mid","camille","yasuo","0.5725",414
"mid","camille","talon","0.4923",323
"mid","camille","yone","0.5611",303
"mid","camille","katarina","0.5345",290
"mid","camille","sylas","0.4591",281
"mid","camille","akali","0.5071",211
"mid","camille","qiyana","0.5211",190
"mid","camille","leblanc","0.4972",179
"mid","camille","lucian","0.5208",144
"mid","camille","viego","0.5139",144
"mid","camille","twistedfate","0.5214",140
"mid","camille","xerath","0.4961",127
"mid","camille","irelia","0.5164",122
"mid","camille","galio","0.5041",121
"mid","camille","pantheon","0.3772",114
"mid","camille","viktor","0.4486",107
"mid","camille","fizz","0.5728",103
"mid","camille","vladimir","0.4526",95
"mid","camille","ahri","0.4516",93
"mid","camille","orianna","0.4730",74
"mid","camille","kassadin","0.4167",72
"mid","camille","ekko","0.5873",63
"mid","camille","lux","0.5323",62
"mid","camille","zoe","0.4426",61
"mid","camille","diana","0.5000",60
"mid","camille","sett","0.4909",55
"mid","camille","garen","0.5660",53
"mid","camille","anivia","0.4706",51
"mid","kassadin","sylas","0.5159",2574
"mid","kassadin","leblanc","0.5083",2463
"mid","kassadin","katarina","0.5251",2171
"mid","kassadin","akali","0.5204",1568
"mid","kassadin","yasuo","0.4826",1007
"mid","kassadin","fizz","0.4916",830
"mid","kassadin","zed","0.4584",818
"mid","kassadin","twistedfate","0.5203",813
"mid","kassadin","lucian","0.4588",813
"mid","kassadin","yone","0.4509",794
"mid","kassadin","viktor","0.5127",790
"mid","kassadin","vladimir","0.5052",776
"mid","kassadin","xerath","0.4796",759
"mid","kassadin","talon","0.4510",725
"mid","kassadin","ahri","0.5063",640
"mid","kassadin","galio","0.5225",555
"mid","kassadin","zoe","0.5354",508
"mid","kassadin","pantheon","0.4464",504
"mid","kassadin","ekko","0.5216",487
"mid","kassadin","viego","0.4306",483
"mid","kassadin","anivia","0.4799",473
"mid","kassadin","irelia","0.5142",457
"mid","kassadin","qiyana","0.4913",403
"mid","kassadin","orianna","0.5409",342
"mid","kassadin","lux","0.5015",327
"mid","kassadin","diana","0.5049",305
"mid","kassadin","malzahar","0.5308",292
"mid","kassadin","rumble","0.5085",236
"mid","kassadin","sett","0.4222",225
"mid","kassadin","ryze","0.5511",225
"mid","kassadin","syndra","0.5581",215
"mid","kassadin","veigar","0.5490",204
"mid","kassadin","lissandra","0.4659",176
"mid","kassadin","renekton","0.4716",176
"mid","kassadin","malphite","0.5291",172
"mid","kassadin","annie","0.4762",168
"mid","kassadin","jayce","0.5122",164
"mid","kassadin","tristana","0.5375",160
"mid","kassadin","neeko","0.4740",154
"mid","kassadin","cassiopeia","0.5333",150
"mid","kassadin","corki","0.5113",133
"mid","kassadin","nocturne","0.4846",130
"mid","kassadin","gwen","0.5043",117
"mid","kassadin","azir","0.5556",117
"mid","kassadin","garen","0.4912",114
"mid","kassadin","riven","0.4587",109
"mid","kassadin","mordekaiser","0.5357",84
"mid","kassadin","aurelionsol","0.4634",82
"mid","kassadin","cho'gath","0.5256",78
"mid","kassadin","camille","0.5833",72
"mid","kassadin","nunu&willump","0.4776",67
"mid","kassadin","kled","0.3651",63
"mid","kassadin","sion","0.5172",58
"mid","kassadin","zac","0.5926",54
"mid","kassadin","wukong","0.4000",50
"jungle","karthus","leesin","0.4895",3387
"jungle","karthus","rumble","0.5394",1422
"jungle","karthus","morgana","0.4900",1253
"jungle","karthus","kindred","0.5144",1213
"jungle","karthus","elise","0.4819",1191
"jungle","karthus","diana","0.5071",1053
"jungle","karthus","nidalee","0.5204",1028
"jungle","karthus","shaco","0.5103",970
"jungle","karthus","kayn","0.4699",915
"jungle","karthus","viego","0.5357",896
"jungle","karthus","xinzhao","0.4560",728
"jungle","karthus","graves","0.5556",585
"jungle","karthus","nocturne","0.5034",584
"jungle","karthus","ekko","0.4767",558
"jungle","karthus","masteryi","0.4630",540
"jungle","karthus","kha'zix","0.4612",529
"jungle","karthus","zac","0.5136",516
"jungle","karthus","nunu&willump","0.4738",458
"jungle","karthus","evelynn","0.5125",439
"jungle","karthus","rek'sai","0.5107",374
"jungle","karthus","fiddlesticks","0.4956",341
"jungle","karthus","poppy","0.5223",337
"jungle","karthus","warwick","0.5061",326
"jungle","karthus","rammus","0.4715",316
"jungle","karthus","jarvaniv","0.5354",297
"jungle","karthus","udyr","0.5019",259
"jungle","karthus","volibear","0.4630",257
"jungle","karthus","hecarim","0.5463",227
"jungle","karthus","sejuani","0.4930",215
"jungle","karthus","taliyah","0.5430",186
"jungle","karthus","vi","0.5281",178
"jungle","karthus","amumu","0.4817",164
"jungle","karthus","lillia","0.6012",163
"jungle","karthus","gragas","0.4904",157
"jungle","karthus","olaf","0.4967",151
"jungle","karthus","shyvana","0.5563",142
"jungle","karthus","gwen","0.4453",128
"jungle","karthus","trundle","0.5440",125
"jungle","karthus","jax","0.4712",104
"jungle","karthus","rengar","0.4946",93
"jungle","karthus","ivern","0.4516",62
"jungle","karthus","wukong","0.6182",55
"mid","cassiopeia","sylas","0.5483",1461
"mid","cassiopeia","zed","0.4608",879
"mid","cassiopeia","yasuo","0.5165",757
"mid","cassiopeia","akali","0.4763",695
"mid","cassiopeia","katarina","0.5087",690
"mid","cassiopeia","yone","0.4676",648
"mid","cassiopeia","talon","0.4670",621
"mid","cassiopeia","xerath","0.4614",596
"mid","cassiopeia","leblanc","0.5195",591
"mid","cassiopeia","viktor","0.4651",501
"mid","cassiopeia","lucian","0.5169",443
"mid","cassiopeia","twistedfate","0.5161",436
"mid","cassiopeia","vladimir","0.5284",388
"mid","cassiopeia","viego","0.5155",388
"mid","cassiopeia","irelia","0.5738",359
"mid","cassiopeia","galio","0.4563",355
"mid","cassiopeia","qiyana","0.4585",349
"mid","cassiopeia","pantheon","0.4855",344
"mid","cassiopeia","ahri","0.4817",328
"mid","cassiopeia","fizz","0.4894",284
"mid","cassiopeia","orianna","0.5442",283
"mid","cassiopeia","anivia","0.4943",263
"mid","cassiopeia","zoe","0.5080",250
"mid","cassiopeia","lux","0.4713",244
"mid","cassiopeia","ekko","0.5116",215
"mid","cassiopeia","syndra","0.4744",215
"mid","cassiopeia","diana","0.4901",202
"mid","cassiopeia","ryze","0.6510",192
"mid","cassiopeia","rumble","0.4798",173
"mid","cassiopeia","kassadin","0.4667",150
"mid","cassiopeia","malzahar","0.4932",148
"mid","cassiopeia","malphite","0.4586",133
"mid","cassiopeia","sett","0.4724",127
"mid","cassiopeia","jayce","0.5259",116
"mid","cassiopeia","nocturne","0.4000",115
"mid","cassiopeia","renekton","0.5364",110
"mid","cassiopeia","neeko","0.4615",104
"mid","cassiopeia","azir","0.6250",96
"mid","cassiopeia","veigar","0.5213",94
"mid","cassiopeia","corki","0.4565",92
"mid","cassiopeia","tristana","0.5455",88
"mid","cassiopeia","lissandra","0.5000",80
"mid","cassiopeia","garen","0.5641",78
"mid","cassiopeia","annie","0.5000",78
"mid","cassiopeia","gwen","0.5195",77
"mid","cassiopeia","kled","0.4918",61
"mid","cassiopeia","mordekaiser","0.4098",61
"bot","kaisa","ezreal","0.5293",92034
"bot","kaisa","jinx","0.4931",54715
"bot","kaisa","samira","0.4812",47407
"bot","kaisa","jhin","0.5018",32952
"bot","kaisa","vayne","0.4904",31794
"bot","kaisa","tristana","0.5017",28740
"bot","kaisa","caitlyn","0.4994",26368
"bot","kaisa","ashe","0.4810",17766
"bot","kaisa","lucian","0.5260",15653
"bot","kaisa","varus","0.5019",14749
"bot","kaisa","missfortune","0.4888",14035
"bot","kaisa","sivir","0.4852",10798
"bot","kaisa","xayah","0.5193",8145
"bot","kaisa","aphelios","0.5220",6546
"bot","kaisa","kog'maw","0.5094",5556
"bot","kaisa","kalista","0.5101",4199
"bot","kaisa","twitch","0.4944",3829
"bot","kaisa","draven","0.4992",3602
"bot","kaisa","senna","0.4993",3445
"bot","kaisa","swain","0.4290",2499
"bot","kaisa","yasuo","0.5166",2447
"bot","kaisa","tahmkench","0.4439",1408
"jungle","khazix","leesin","0.4778",10086
"jungle","khazix","kindred","0.5255",3368
"jungle","khazix","rumble","0.5165",3365
"jungle","khazix","morgana","0.4978",3136
"jungle","khazix","viego","0.5140",3035
"jungle","khazix","elise","0.4632",2925
"jungle","khazix","diana","0.4979",2878
"jungle","khazix","nidalee","0.5411",2844
"jungle","khazix","kayn","0.5318",2721
"jungle","khazix","shaco","0.4797",2535
"jungle","khazix","xinzhao","0.4893",2285
"jungle","khazix","masteryi","0.4901",2016
"jungle","khazix","nocturne","0.5076",1907
"jungle","khazix","graves","0.5361",1826
"jungle","khazix","ekko","0.5156",1538
"jungle","khazix","zac","0.4916",1194
"jungle","khazix","nunu&willump","0.4937",1189
"jungle","khazix","evelynn","0.4836",1187
"jungle","khazix","poppy","0.5005",969
"jungle","khazix","warwick","0.4920",939
"jungle","khazix","rek'sai","0.5235",871
"jungle","khazix","rammus","0.4790",810
"jungle","khazix","fiddlesticks","0.4724",796
"jungle","khazix","volibear","0.4536",754
"jungle","khazix","jarvaniv","0.4784",719
"jungle","khazix","hecarim","0.5720",694
"jungle","khazix","vi","0.4583",648
"jungle","khazix","udyr","0.4992",605
"jungle","khazix","sejuani","0.5019",538
"jungle","khazix","karthus","0.5388",529
"jungle","khazix","gragas","0.4742",466
"jungle","khazix","taliyah","0.5597",452
"jungle","khazix","amumu","0.4808",443
"jungle","khazix","olaf","0.5160",438
"jungle","khazix","lillia","0.5626",423
"jungle","khazix","rengar","0.4920",376
"jungle","khazix","shyvana","0.4728",368
"jungle","khazix","trundle","0.5291",361
"jungle","khazix","gwen","0.5042",353
"jungle","khazix","jax","0.5064",314
"jungle","khazix","ivern","0.5071",211
"jungle","khazix","wukong","0.5000",200
"mid","katarina","sylas","0.5132",8583
"mid","katarina","zed","0.4952",7185
"mid","katarina","yasuo","0.4798",6786
"mid","katarina","akali","0.5157",6552
"mid","katarina","talon","0.5071",5683
"mid","katarina","leblanc","0.5169",5102
"mid","katarina","yone","0.5082",5037
"mid","katarina","twistedfate","0.5255",3555
"mid","katarina","pantheon","0.4943",3510
"mid","katarina","galio","0.4600",3476
"mid","katarina","qiyana","0.5202",3458
"mid","katarina","xerath","0.5237",3393
"mid","katarina","viego","0.4932",3333
"mid","katarina","irelia","0.5552",2725
"mid","katarina","vladimir","0.4691",2705
"mid","katarina","lucian","0.5374",2704
"mid","katarina","ahri","0.5062",2643
"mid","katarina","viktor","0.5096",2604
"mid","katarina","fizz","0.4979",2336
"mid","katarina","kassadin","0.4749",2171
"mid","katarina","lux","0.5314",1831
"mid","katarina","zoe","0.5412",1785
"mid","katarina","diana","0.4974",1745
"mid","katarina","anivia","0.5072",1664
"mid","katarina","ekko","0.5220",1634
"mid","katarina","orianna","0.5483",1492
"mid","katarina","sett","0.4623",1486
"mid","katarina","renekton","0.4587",1465
"mid","katarina","rumble","0.5079",1209
"mid","katarina","malzahar","0.4941",1109
"mid","katarina","ryze","0.5664",1017
"mid","katarina","malphite","0.5020",982
"mid","katarina","syndra","0.5656",960
"mid","katarina","garen","0.4621",937
"mid","katarina","annie","0.4518",923
"mid","katarina","jayce","0.4786",886
"mid","katarina","tristana","0.4953",860
"mid","katarina","nocturne","0.5375",826
"mid","katarina","lissandra","0.4844",803
"mid","katarina","cassiopeia","0.4913",690
"mid","katarina","gwen","0.4938",640
"mid","katarina","neeko","0.5023",639
"mid","katarina","veigar","0.5802",636
"mid","katarina","corki","0.5165",606
"mid","katarina","riven","0.4634",533
"mid","katarina","azir","0.5726",489
"mid","katarina","cho'gath","0.5011",455
"mid","katarina","mordekaiser","0.4674",445
"mid","katarina","kled","0.4487",419
"mid","katarina","nunu&willump","0.5583",403
"mid","katarina","aurelionsol","0.5053",376
"mid","katarina","wukong","0.4855",344
"mid","katarina","zac","0.4985",343
"mid","katarina","camille","0.4655",290
"mid","katarina","sion","0.5040",248
"top","kalista","sett","0.3920",847
"top","kalista","malphite","0.3652",805
"top","kalista","aatrox","0.4745",706
"top","kalista","sylas","0.4736",682
"top","kalista","irelia","0.4600",600
"top","kalista","akali","0.4923",457
"top","kalista","jayce","0.4626",441
"top","kalista","renekton","0.4635",438
"top","kalista","shen","0.4309",427
"top","kalista","gnar","0.5262",363
