"Line","Champion","VsChampion","VsWinRate","VsTotalPlayed"
"support","blitzcrank","thresh","0.5153",17175
"support","blitzcrank","senna","0.4923",12703
"support","blitzcrank","xerath","0.5139",10063
"support","blitzcrank","lulu","0.5038",10035
"support","blitzcrank","leona","0.4687",9853
"support","blitzcrank","alistar","0.4907",8714
"support","blitzcrank","nautilus","0.5018",7350
"support","blitzcrank","lux","0.5391",7285
"support","blitzcrank","yuumi","0.5357",5488
"support","blitzcrank","pyke","0.5366",5017
"support","blitzcrank","morgana","0.5164",4506
"support","blitzcrank","maokai","0.4887",2975
"support","blitzcrank","karma","0.5477",2947
"support","blitzcrank","sett","0.5197",2771
"support","blitzcrank","pantheon","0.5225",2639
"support","blitzcrank","galio","0.5045",2569
"support","blitzcrank","swain","0.4977",2347
"support","blitzcrank","brand","0.4876",2293
"support","blitzcrank","soraka","0.5266",2239
"support","blitzcrank","zyra","0.4988",2123
"support","blitzcrank","zilean","0.4791",1935
"support","blitzcrank","shaco","0.4921",1898
"support","blitzcrank","seraphine","0.5510",1773
"support","blitzcrank","rell","0.5236",1736
"support","blitzcrank","rakan","0.4816",1601
"support","blitzcrank","janna","0.5031",1447
"support","blitzcrank","vel'koz","0.5032",1407
"support","blitzcrank","bard","0.5178",1294
"support","blitzcrank","nami","0.5485",1227
"support","blitzcrank","braum","0.5041",1206
"support","blitzcrank","sona","0.5175",858
"support","blitzcrank","shen","0.5083",779
"support","blitzcrank","neeko","0.5362",621
"support","blitzcrank","veigar","0.5308",616
"support","blitzcrank","zac","0.4655",537
"support","blitzcrank","taric","0.4560",511
"support","blitzcrank","gragas","0.5070",499
"support","blitzcrank","anivia","0.5321",421
"support","blitzcrank","poppy","0.5266",395
"top","viego","sett","0.4412",1523
"top","viego","sylas","0.5292",1438
"top","viego","aatrox","0.4830",1209
"top","viego","renekton","0.4690",870
"top","viego","shen","0.4632",816
"top","viego","irelia","0.5141",815
"top","viego","akali","0.5045",781
"top","viego","leesin","0.4992",613
"top","viego","malphite","0.4598",609
"top","viego","gwen","0.5456",603
"top","viego","mordekaiser","0.5082",549
"top","viego","darius","0.4886",526
"top","viego","ornn","0.4537",518
"top","viego","jayce","0.5097",518
"top","viego","garen","0.4766",512
"top","viego","fiora","0.4406",488
"top","viego","jax","0.4781",456
"top","viego","gnar","0.4531",426
"top","viego","riven","0.4941",423
"top","viego","rumble","0.5027",368
"top","viego","kayle","0.5151",365
"top","viego","vladimir","0.5356",351
"top","viego","sion","0.5246",345
"top","viego","volibear","0.4211",342
"top","viego","camille","0.5100",300
"top","viego","nasus","0.4916",299
"top","viego","teemo","0.5072",276
"top","viego","gangplank","0.5211",261
"top","viego","wukong","0.4724",254
"top","viego","vayne","0.4760",250
"top","viego","kennen","0.4329",231
"top","viego","poppy","0.4903",206
"top","viego","lucian","0.5126",199
"top","viego","tryndamere","0.4545",198
"top","viego","kled","0.4819",193
"top","viego","urgot","0.4945",182
"top","viego","yasuo","0.5852",176
"top","viego","warwick","0.4161",161
"top","viego","illaoi","0.4717",159
"top","viego","rengar","0.4803",152
"top","viego","maokai","0.4800",150
"top","viego","yone","0.4892",139
"top","viego","ryze","0.5197",127
"top","viego","zac","0.5118",127
"top","viego","dr.mundo","0.6270",126
"top","viego","cho'gath","0.4667",120
"top","viego","nocturne","0.4455",110
"top","viego","singed","0.4423",104
"top","viego","yorick","0.5545",101
"top","viego","kalista","0.5354",99
"top","viego","quinn","0.4792",96
"top","viego","trundle","0.4835",91
"top","viego","pantheon","0.5000",90
"top","viego","heimerdinger","0.4186",86
"jungle","viego","leesin","0.4804",20562
"jungle","viego","rumble","0.5040",6655
"jungle","viego","kindred","0.4973",6091
"jungle","viego","diana","0.5101",6038
"jungle","viego","morgana","0.4803",5367
"jungle","viego","kayn","0.4933",5110
"jungle","viego","elise","0.4409",5049
"jungle","viego","nidalee","0.5075",4849
"jungle","viego","shaco","0.4731",4701
"jungle","viego","xinzhao","0.4877",4220
"jungle","viego","masteryi","0.5106",3807
"jungle","viego","nocturne","0.5005",3670
"jungle","viego","graves","0.5330",3520
"jungle","viego","ekko","0.4720",3233
"jungle","viego","kha'zix","0.4860",3035
"jungle","viego","zac","0.4708",2706
"jungle","viego","nunu&willump","0.4891",2468
"jungle","viego","evelynn","0.4584",2044
"jungle","viego","warwick","0.4703",1886
"jungle","viego","rammus","0.4587",1705
"jungle","viego","poppy","0.5038",1703
"jungle","viego","fiddlesticks","0.4388",1682
"jungle","viego","rek'sai","0.4785",1578
"jungle","viego","jarvaniv","0.5000",1390
"jungle","viego","udyr","0.4765",1341
"jungle","viego","volibear","0.4659",1318
"jungle","viego","hecarim","0.5677",1182
"jungle","viego","vi","0.5179",1087
"jungle","viego","amumu","0.4744",997
"jungle","viego","sejuani","0.4267",989
"jungle","viego","olaf","0.5100",900
"jungle","viego","karthus","0.4643",896
"jungle","viego","lillia","0.5434",865
"jungle","viego","trundle","0.4810",788
"jungle","viego","gwen","0.5288",781
"jungle","viego","taliyah","0.4707",733
"jungle","viego","gragas","0.4966",727
"jungle","viego","shyvana","0.4645",719
"jungle","viego","jax","0.5023",665
"jungle","viego","rengar","0.5146",515
"jungle","viego","wukong","0.4740",384
"jungle","viego","ivern","0.5116",301
"mid","viego","sylas","0.5266",4909
"mid","viego","yasuo","0.5363",4529
"mid","viego","zed","0.4977",3982
"mid","viego","akali","0.5220",3745
"mid","viego","katarina","0.5068",3333
"mid","viego","yone","0.5129",3147
"mid","viego","talon","0.5016",2773
"mid","viego","leblanc","0.4998",2599
"mid","viego","twistedfate","0.5009",1761
"mid","viego","qiyana","0.5137",1721
"mid","viego","xerath","0.4743",1634
"mid","viego","irelia","0.5424",1615
"mid","viego","pantheon","0.4956",1600
"mid","viego","lucian","0.5344",1499
"mid","viego","viktor","0.4771",1419
"mid","viego","galio","0.5412",1371
"mid","viego","vladimir","0.5109",1325
"mid","viego","ahri","0.4728",1248
"mid","viego","fizz","0.5030",992
"mid","viego","zoe","0.5251",878
"mid","viego","diana","0.5417",864
"mid","viego","ekko","0.4852",845
"mid","viego","lux","0.5000",814
"mid","viego","orianna","0.5018",813
"mid","viego","anivia","0.4974",760
"mid","viego","sett","0.4838",709
"mid","viego","renekton","0.4904",675
"mid","viego","rumble","0.4823",649
"mid","viego","ryze","0.5569",562
"mid","viego","malphite","0.4910",554
"mid","viego","nocturne","0.4891",550
"mid","viego","malzahar","0.4880",541
"mid","viego","kassadin","0.5694",483
"mid","viego","syndra","0.5596",445
"mid","viego","jayce","0.4760",437
"mid","viego","gwen","0.4809",393
"mid","viego","cassiopeia","0.4845",388
"mid","viego","lissandra","0.5013",387
"mid","viego","garen","0.5110",362
"mid","viego","neeko","0.4451",355
"mid","viego","annie","0.4774",354
"mid","viego","tristana","0.4672",351
"mid","viego","corki","0.4561",342
"mid","viego","veigar","0.4926",337
"mid","viego","azir","0.5365",274
"mid","viego","mordekaiser","0.4981",257
"mid","viego","riven","0.4939",247
"mid","viego","kled","0.4633",218
"mid","viego","nunu&willump","0.5308",211
"mid","viego","zac","0.4089",203
"mid","viego","cho'gath","0.5103",194
"mid","viego","wukong","0.4731",186
"mid","viego","sion","0.4479",163
"mid","viego","aurelionsol","0.4691",162
"mid","viego","camille","0.4861",144
"mid","viktor","sylas","0.5177",4072
"mid","viktor","zed","0.5021",3348
"mid","viktor","yasuo","0.5010",2870
"mid","viktor","akali","0.5002",2669
"mid","viktor","katarina","0.4904",2604
"mid","viktor","leblanc","0.4992",2590
"mid","viktor","yone","0.5039",2574
"mid","viktor","xerath","0.4745",2236
"mid","viktor","talon","0.4873",2165
"mid","viktor","twistedfate","0.5047",1825
"mid","viktor","lucian","0.5691",1817
"mid","viktor","qiyana","0.5093",1500
"mid","viktor","irelia","0.5456",1479
"mid","viktor","viego","0.5229",1419
"mid","viktor","ahri","0.4917",1389
"mid","viktor","pantheon","0.5216",1298
"mid","viktor","vladimir","0.5375",1293
"mid","viktor","orianna","0.5537",1284
"mid","viktor","anivia","0.5008",1222
"mid","viktor","galio","0.4978",1145
"mid","viktor","zoe","0.5208",1129
"mid","viktor","ekko","0.4872",975
"mid","viktor","lux","0.5141",922
"mid","viktor","fizz","0.5085",885
"mid","viktor","kassadin","0.4873",790
"mid","viktor","diana","0.4973",738
"mid","viktor","syndra","0.5065",697
"mid","viktor","rumble","0.4844",673
"mid","viktor","malzahar","0.5246",671
"mid","viktor","ryze","0.5856",637
"mid","viktor","cassiopeia","0.5349",501
"mid","viktor","nocturne","0.4485",466
"mid","viktor","sett","0.4741",464
"mid","viktor","lissandra","0.5533",450
"mid","viktor","corki","0.4965",425
"mid","viktor","renekton","0.5359",390
"mid","viktor","veigar","0.5167",389
"mid","viktor","tristana","0.5194",387
"mid","viktor","annie","0.4857",385
"mid","viktor","jayce","0.5420",369
"mid","viktor","malphite","0.5245",326
"mid","viktor","neeko","0.5147",307
"mid","viktor","azir","0.5436",298
"mid","viktor","gwen","0.5000",250
"mid","viktor","garen","0.4768",237
"mid","viktor","nunu&willump","0.5714",210
"mid","viktor","aurelionsol","0.5086",175
"mid","viktor","riven","0.4940",168
"mid","viktor","mordekaiser","0.4909",165
"mid","viktor","cho'gath","0.5793",164
"mid","viktor","kled","0.4720",161
"mid","viktor","zac","0.4933",150
"mid","viktor","wukong","0.4676",139
"mid","viktor","sion","0.4308",130
"mid","viktor","camille","0.5514",107
"top","poppy","sett","0.5232",2135
"top","poppy","sylas","0.5633",1777
"top","poppy","aatrox","0.5346",1721
"top","poppy","renekton","0.5117",1278
"top","poppy","shen","0.4811",1189
"top","poppy","irelia","0.5748",1056
"top","poppy","jax","0.5627",981
"top","poppy","leesin","0.4920",937
"top","poppy","akali","0.5516",930
"top","poppy","mordekaiser","0.4816",870
"top","poppy","darius","0.4714",804
"top","poppy","fiora","0.5268",803
"top","poppy","riven","0.5306",752
"top","poppy","gwen","0.5308",746
"top","poppy","gnar","0.5268",746
"top","poppy","ornn","0.5156",739
"top","poppy","jayce","0.5495",717
"top","poppy","garen","0.4858",671
"top","poppy","malphite","0.5183",627
"top","poppy","camille","0.5186",590
"top","poppy","vladimir","0.4457",543
"top","poppy","volibear","0.4914",523
"top","poppy","wukong","0.5337",416
"top","poppy","gangplank","0.5223",404
"top","poppy","rumble","0.5063",397
"top","poppy","kayle","0.4670",394
"top","poppy","kennen","0.4571",385
"top","poppy","vayne","0.5040",377
"top","poppy","nasus","0.4574",376
"top","poppy","sion","0.4270",370
"top","poppy","tryndamere","0.5891",348
"top","poppy","rengar","0.5294",323
"top","poppy","teemo","0.4880",291
"top","poppy","kled","0.4810",289
"top","poppy","urgot","0.5559",286
"top","poppy","warwick","0.5126",238
"top","poppy","cho'gath","0.4843",223
"top","poppy","lucian","0.5625",208
"top","poppy","viego","0.5097",206
"top","poppy","maokai","0.4776",201
"top","poppy","illaoi","0.5127",197
"top","poppy","dr.mundo","0.4011",187
"top","poppy","zac","0.5056",178
"top","poppy","ryze","0.4854",171
"top","poppy","yasuo","0.5298",168
"top","poppy","nocturne","0.4710",155
"top","poppy","quinn","0.5172",145
"top","poppy","trundle","0.4733",131
"top","poppy","kalista","0.6220",127
"top","poppy","yorick","0.5088",114
"top","poppy","yone","0.4911",112
"top","poppy","singed","0.4673",107
"top","poppy","pantheon","0.4400",100
"top","poppy","heimerdinger","0.4557",79
"jungle","poppy","leesin","0.5288",9894
"jungle","poppy","rumble","0.4882",2120
"jungle","poppy","kindred","0.5241",2097
"jungle","poppy","diana","0.5106",2037
"jungle","poppy","kayn","0.5433",1824
"jungle","poppy","elise","0.4638",1794
"jungle","poppy","nidalee","0.5757",1770
"jungle","poppy","viego","0.4962",1703
"jungle","poppy","xinzhao","0.5226",1573
"jungle","poppy","morgana","0.4447",1538
"jungle","poppy","shaco","0.4809",1520
"jungle","poppy","nocturne","0.4554",1155
"jungle","poppy","graves","0.5728",1154
"jungle","poppy","ekko","0.5062",1045
"jungle","poppy","zac","0.4909",1041
"jungle","poppy","masteryi","0.5131",990
"jungle","poppy","kha'zix","0.4995",969
"jungle","poppy","nunu&willump","0.4846",778
"jungle","poppy","warwick","0.4621",660
"jungle","poppy","evelynn","0.5145",657
"jungle","poppy","rek'sai","0.5360",569
"jungle","poppy","rammus","0.5010",513
"jungle","poppy","fiddlesticks","0.4843",510
"jungle","poppy","jarvaniv","0.5159",502
"jungle","poppy","hecarim","0.5561",428
"jungle","poppy","udyr","0.4593",405
"jungle","poppy","volibear","0.5000",402
"jungle","poppy","vi","0.4697",396
"jungle","poppy","olaf","0.4943",348
"jungle","poppy","sejuani","0.4854",342
"jungle","poppy","karthus","0.4777",337
"jungle","poppy","lillia","0.5350",329
"jungle","poppy","taliyah","0.4890",317
"jungle","poppy","amumu","0.4887",309
"jungle","poppy","trundle","0.4795",292
"jungle","poppy","gragas","0.5714",280
"jungle","poppy","shyvana","0.4870",230
"jungle","poppy","gwen","0.5198",227
"jungle","poppy","jax","0.5399",213
"jungle","poppy","rengar","0.5683",183
"jungle","poppy","wukong","0.5042",119
"jungle","poppy","ivern","0.5196",102
"support","poppy","leona","0.4512",1148
"support","poppy","thresh","0.5040",885
"support","poppy","alistar","0.4900",753
"support","poppy","nautilus","0.4904",520
"support","poppy","senna","0.4321",442
"support","poppy","lulu","0.4341",440
"support","poppy","pyke","0.5182",413
"support","poppy","blitzcrank","0.4734",395
"support","poppy","xerath","0.5151",365
"support","poppy","yuumi","0.5271",332
"support","poppy","lux","0.4731",260
"support","poppy","pantheon","0.5137",255
"support","poppy","galio","0.5455",231
"support","poppy","rell","0.5380",184
"support","poppy","maokai","0.4254",181
"support","poppy","morgana","0.4514",175
"support","poppy","sett","0.4970",167
"support","poppy","karma","0.4898",147
"support","poppy","rakan","0.5385",130
"support","poppy","swain","0.5583",120
"support","poppy","zyra","0.4747",99
"support","poppy","brand","0.4792",96
"support","poppy","shaco","0.5111",90
"support","poppy","soraka","0.4186",86
"support","poppy","seraphine","0.5181",83
"support","poppy","zilean","0.4444",81
"support","poppy","janna","0.5000",78
"support","poppy","bard","0.4247",73
"support","poppy","nami","0.4000",65
"support","poppy","zac","0.6207",58
"support","poppy","shen","0.4464",56
"support","poppy","braum","0.5000",54
"bot","samira","kai'sa","0.5188",47407
"bot","samira","ezreal","0.5260",45330
"bot","samira","jinx","0.4839",28928
"bot","samira","vayne","0.4920",25600
"bot","samira","caitlyn","0.4983",17773
"bot","samira","jhin","0.4966",17729
"bot","samira","tristana","0.5084",13516
"bot","samira","ashe","0.4919",9553
"bot","samira","lucian","0.5236",8921
"bot","samira","varus","0.5027",8178
"bot","samira","missfortune","0.4900",7914
"bot","samira","sivir","0.4872",5802
"bot","samira","xayah","0.5109",3930
"bot","samira","senna","0.4995",3678
"bot","samira","aphelios","0.5673",3649
"bot","samira","kog'maw","0.4909",3622
"bot","samira","kalista","0.5270",2725
"bot","samira","yasuo","0.5516",2248
"bot","samira","twitch","0.4938",2086
"bot","samira","swain","0.4188",1951
"bot","samira","draven","0.5520",1665
"bot","samira","tahmkench","0.4298",1161
"top","sion","sett","0.5182",2202
"top","sion","aatrox","0.5028",1967
"top","sion","sylas","0.5305",1870
"top","sion","shen","0.4909",1375
"top","sion","renekton","0.5290",1068
"top","sion","akali","0.5358",1060
"top","sion","malphite","0.5488",953
"top","sion","darius","0.4804",945
"top","sion","irelia","0.5697",925
"top","sion","mordekaiser","0.5152",924
"top","sion","jayce","0.5528",899
"top","sion","gwen","0.5161",868
"top","sion","gnar","0.5071",850
"top","sion","fiora","0.5613",848
"top","sion","ornn","0.4782",824
"top","sion","leesin","0.5185",810
"top","sion","teemo","0.5668",778
"top","sion","garen","0.4863",765
"top","sion","volibear","0.5309",599
"top","sion","vayne","0.4881",588
"top","sion","jax","0.5230",587
"top","sion","riven","0.4716",581
"top","sion","vladimir","0.5268",541
"top","sion","kayle","0.5244",532
"top","sion","rumble","0.5449",523
"top","sion","nasus","0.5134",485
"top","sion","kennen","0.5468",470
"top","sion","camille","0.5378",463
"top","sion","wukong","0.4869",382
"top","sion","urgot","0.5538",381
"top","sion","gangplank","0.5279",377
"top","sion","poppy","0.5730",370
"top","sion","viego","0.4754",345
"top","sion","kled","0.5030",332
"top","sion","cho'gath","0.5203",296
"top","sion","lucian","0.6093",279
"top","sion","tryndamere","0.5526",266
"top","sion","illaoi","0.5556",261
"top","sion","maokai","0.5363",248
"top","sion","rengar","0.5187",241
"top","sion","quinn","0.5973",221
"top","sion","warwick","0.5025",201
"top","sion","zac","0.5077",195
"top","sion","yasuo","0.5699",186
"top","sion","ryze","0.5435",184
"top","sion","dr.mundo","0.4891",184
"top","sion","heimerdinger","0.5367",177
"top","sion","nocturne","0.4432",176
"top","sion","yone","0.5786",159
"top","sion","singed","0.5414",157
"top","sion","yorick","0.4786",140
"top","sion","trundle","0.5000",138
"top","sion","kalista","0.6569",137
"top","sion","pantheon","0.4848",99
"mid","sion","zed","0.5309",582
"mid","sion","yasuo","0.5751",353
"mid","sion","sylas","0.5315",286
"mid","sion","talon","0.5094",265
"mid","sion","katarina","0.4960",248
"mid","sion","akali","0.5164",244
"mid","sion","yone","0.5595",227
"mid","sion","leblanc","0.4450",218
"mid","sion","qiyana","0.5465",172
"mid","sion","pantheon","0.5872",172
"mid","sion","viego","0.5521",163
"mid","sion","twistedfate","0.5811",148
"mid","sion","lucian","0.4783",138
"mid","sion","viktor","0.5692",130
"mid","sion","vladimir","0.5046",109
"mid","sion","xerath","0.5146",103
"mid","sion","galio","0.4500",100
"mid","sion","ahri","0.4545",99
"mid","sion","irelia","0.5354",99
"mid","sion","fizz","0.5682",88
"mid","sion","sett","0.5325",77
"mid","sion","diana","0.5467",75
"mid","sion","zoe","0.5541",74
"mid","sion","lux","0.6528",72
"mid","sion","malphite","0.5556",63
"mid","sion","jayce","0.5000",62
"mid","sion","anivia","0.5161",62
"mid","sion","rumble","0.5167",60
"mid","sion","renekton","0.6167",60
"mid","sion","ekko","0.5000",60
"mid","sion","orianna","0.5345",58
"mid","sion","kassadin","0.4828",58
"top","sylas","sett","0.4771",11957
"top","sylas","aatrox","0.4760",9797
"top","sylas","akali","0.5252",8165
"top","sylas","shen","0.4776",7240
"top","sylas","renekton","0.5055",6858
"top","sylas","irelia","0.5378",6554
"top","sylas","malphite","0.5691",6342
"top","sylas","ornn","0.4897",4691
"top","sylas","gnar","0.5278",4551
"top","sylas","leesin","0.4845",4376
"top","sylas","mordekaiser","0.5051",4237
"top","sylas","garen","0.4661",4156
"top","sylas","gwen","0.4888",4147
"top","sylas","darius","0.4734",4140
"top","sylas","jayce","0.5071",3948
"top","sylas","fiora","0.4716",3880
"top","sylas","jax","0.4957",3278
"top","sylas","vladimir","0.5339",3109
"top","sylas","riven","0.4475",2914
"top","sylas","kayle","0.5035",2868
"top","sylas","volibear","0.4803",2861
"top","sylas","kennen","0.5372",2649
"top","sylas","rumble","0.5358",2613
"top","sylas","nasus","0.5343",2259
"top","sylas","teemo","0.4867",2258
"top","sylas","camille","0.5002",2099
"top","sylas","vayne","0.4986",2094
"top","sylas","gangplank","0.5395",1939
"top","sylas","wukong","0.4637",1928
"top","sylas","sion","0.4695",1870
"top","sylas","lucian","0.5185",1869
"top","sylas","poppy","0.4367",1777
"top","sylas","kled","0.4477",1758
"top","sylas","yasuo","0.4905",1639
"top","sylas","urgot","0.4526",1560
"top","sylas","viego","0.4708",1438
"top","sylas","tryndamere","0.4899",1437
"top","sylas","maokai","0.4945",1270
"top","sylas","illaoi","0.4526",1191
"top","sylas","cho'gath","0.5294",1105
"top","sylas","rengar","0.4822",1039
"top","sylas","warwick","0.4542",1026
"top","sylas","ryze","0.5333",990
"top","sylas","zac","0.4473",977
"top","sylas","yone","0.5067",977
"top","sylas","quinn","0.4400",941
"top","sylas","nocturne","0.4658",818
"top","sylas","dr.mundo","0.4770",740
"top","sylas","singed","0.4854",721
"top","sylas","kalista","0.5264",682
"top","sylas","trundle","0.4803",635
"top","sylas","heimerdinger","0.4787",610
"top","sylas","pantheon","0.5117",600
"top","sylas","yorick","0.5240",584
"mid","sylas","akali","0.5102",12974
"mid","sylas","zed","0.5194",11407
"mid","sylas","yasuo","0.4806",9686
"mid","sylas","katarina","0.4868",8583
"mid","sylas","yone","0.5079",7988
"mid","sylas","leblanc","0.4996",7704
"mid","sylas","talon","0.4899",7142
"mid","sylas","twistedfate","0.5061",5708
"mid","sylas","xerath","0.4883",4981
"mid","sylas","viego","0.4734",4909
"mid","sylas","qiyana","0.5291",4485
"mid","sylas","lucian","0.5385",4423
"mid","sylas","irelia","0.5520",4417
"mid","sylas","ahri","0.4800",4100
"mid","sylas","viktor","0.4823",4072
"mid","sylas","pantheon","0.4784",4070
"mid","sylas","galio","0.4747",4047
"mid","sylas","vladimir","0.4904",4017
"mid","sylas","fizz","0.5293",3110
"mid","sylas","zoe","0.4898",3085
"mid","sylas","orianna","0.5094",2719
"mid","sylas","lux","0.4734",2590
"mid","sylas","kassadin","0.4841",2574
"mid","sylas","diana","0.4885",2565
"mid","sylas","anivia","0.4861",2378
"mid","sylas","ekko","0.5124",2307
"mid","sylas","sett","0.4645",2114
"mid","sylas","ryze","0.5187",2030
"mid","sylas","rumble","0.4983",2029
"mid","sylas","malzahar","0.4319",1681
"mid","sylas","cassiopeia","0.4517",1461
"mid","sylas","renekton","0.5182",1399
"mid","sylas","syndra","0.5134",1381
"mid","sylas","nocturne","0.4875",1276
"mid","sylas","jayce","0.4524",1176
"mid","sylas","malphite","0.5564",1170
"mid","sylas","annie","0.4492",1113
"mid","sylas","neeko","0.4933",1048
"mid","sylas","veigar","0.4799",1044
"mid","sylas","gwen","0.4764",1016
"mid","sylas","lissandra","0.5010",1000
"mid","sylas","corki","0.4589",985
"mid","sylas","garen","0.4684",822
"mid","sylas","azir","0.5055",724
"mid","sylas","tristana","0.5076",660
"mid","sylas","nunu&willump","0.5436",574
"mid","sylas","aurelionsol","0.4655",550
"mid","sylas","cho'gath","0.4831",534
"mid","sylas","mordekaiser","0.4621",528
"mid","sylas","kled","0.5000",508
"mid","sylas","riven","0.4661",502
"mid","sylas","zac","0.4591",464
"mid","sylas","wukong","0.4573",363
"mid","sylas","sion","0.4685",286
"mid","sylas","camille","0.5409",281
"jungle","shaco","leesin","0.4961",14329
"jungle","shaco","rumble","0.5219",6101
"jungle","shaco","elise","0.5192",5262
"jungle","shaco","kindred","0.5470",5205
"jungle","shaco","morgana","0.4932",5166
"jungle","shaco","diana","0.5198",5044
"jungle","shaco","viego","0.5269",4701
"jungle","shaco","kayn","0.5125",4593
"jungle","shaco","nidalee","0.5534",4586
"jungle","shaco","xinzhao","0.4758",3882
"jungle","shaco","nocturne","0.5060",3435
"jungle","shaco","graves","0.5468",3239
"jungle","shaco","masteryi","0.5323",3190
"jungle","shaco","ekko","0.5100",2794
"jungle","shaco","kha'zix","0.5203",2535
"jungle","shaco","nunu&willump","0.4864",2282
"jungle","shaco","zac","0.4917",2276
"jungle","shaco","evelynn","0.5100",2051
"jungle","shaco","warwick","0.5163",1623
"jungle","shaco","fiddlesticks","0.4881",1557
"jungle","shaco","poppy","0.5191",1520
"jungle","shaco","rek'sai","0.5233",1502
"jungle","shaco","jarvaniv","0.4970",1316
"jungle","shaco","rammus","0.5355",1240
"jungle","shaco","udyr","0.5225",1154
"jungle","shaco","hecarim","0.5379",1121
"jungle","shaco","volibear","0.5277",1118
"jungle","shaco","sejuani","0.4805",972
"jungle","shaco","karthus","0.4897",970
"jungle","shaco","vi","0.5074",940
"jungle","shaco","lillia","0.5487",831
"jungle","shaco","olaf","0.4957",809
"jungle","shaco","amumu","0.5316",807
"jungle","shaco","taliyah","0.5128",780
"jungle","shaco","gragas","0.5219",709
"jungle","shaco","shyvana","0.5067",673
"jungle","shaco","gwen","0.5000",622
"jungle","shaco","trundle","0.5033",598
"jungle","shaco","rengar","0.5339",502
"jungle","shaco","jax","0.5361",485
"jungle","shaco","wukong","0.4698",381
"jungle","shaco","ivern","0.4559",340
"support","shaco","thresh","0.5206",3709
"support","shaco","leona","0.5123",2959
"support","shaco","lulu","0.4883",2601
"support","shaco","senna","0.4772",2500
"support","shaco","xerath","0.5290",2431
"support","shaco","lux","0.5211",1923
"support","shaco","blitzcrank","0.5079",1898
"support","shaco","alistar","0.5028",1816
"support","shaco","nautilus","0.5264",1816
"support","shaco","yuumi","0.5126",1588
"support","shaco","pyke","0.5360",1446
"support","shaco","morgana","0.5240",1208
"support","shaco","karma","0.5302",960
"support","shaco","maokai","0.5270",945
"support","shaco","pantheon","0.5452",763
"support","shaco","swain","0.5255",687
"support","shaco","galio","0.5609",649
"support","shaco","soraka","0.4798",644
"support","shaco","zyra","0.5179",643
"support","shaco","brand","0.5278",629
"support","shaco","sett","0.5597",620
"support","shaco","zilean","0.5147",579
"support","shaco","seraphine","0.5091",497
"support","shaco","rell","0.5530",472
"support","shaco","janna","0.4841",440
"support","shaco","rakan","0.4941",423
"support","shaco","bard","0.5167",389
"support","shaco","vel'koz","0.5134",372
"support","shaco","nami","0.5316",316
"support","shaco","shen","0.5062",241
"support","shaco","neeko","0.5000",238
"support","shaco","sona","0.4894",235
"support","shaco","braum","0.5756",205
"support","shaco","veigar","0.5673",171
"support","shaco","zac","0.5364",151
"support","shaco","gragas","0.5821",134
"support","shaco","taric","0.4576",118
"support","shaco","anivia","0.5727",110
"support","shaco","poppy","0.4889",90
"bot","senna","ezreal","0.5132",3720
"bot","senna","samira","0.5005",3678
"bot","senna","kai'sa","0.5007",3445
"bot","senna","jinx","0.4840",2066
"bot","senna","jhin","0.4406",1498
"bot","senna","caitlyn","0.5014",1458
"bot","senna","vayne","0.5162",1141
"bot","senna","tristana","0.4842",1045
"bot","senna","ashe","0.4617",823
"bot","senna","varus","0.5103",729
"bot","senna","missfortune","0.4431",650
"bot","senna","sivir","0.4842",568
"bot","senna","lucian","0.4902",563
"bot","senna","aphelios","0.5582",249
"bot","senna","kog'maw","0.4576",236
"bot","senna","kalista","0.5517",203
"bot","senna","xayah","0.5074",203
"bot","senna","draven","0.5060",168
"bot","senna","twitch","0.4417",163
"bot","senna","yasuo","0.5612",139
"bot","senna","swain","0.4946",93
"support","senna","thresh","0.5206",19009
"support","senna","lulu","0.5176",14431
"support","senna","xerath","0.4951",13210
"support","senna","blitzcrank","0.5077",12703
"support","senna","leona","0.5015",12118
"support","senna","nautilus","0.5125",11806
"support","senna","lux","0.5101",10745
"support","senna","alistar","0.5331",9524
"support","senna","yuumi","0.5380",8786
"support","senna","pyke","0.5226",7719
"support","senna","morgana","0.5271",6927
"support","senna","karma","0.5460",5370
"support","senna","maokai","0.4998",4178
"support","senna","pantheon","0.5483",4169
"support","senna","zyra","0.4622",3944
"support","senna","soraka","0.5032",3768
"support","senna","swain","0.4976",3734
"support","senna","galio","0.5730",3543
"support","senna","brand","0.4957",3458
"support","senna","sett","0.5784",3359
"support","senna","zilean","0.4976",2886
"support","senna","seraphine","0.5342",2855
"support","senna","rell","0.5531",2721
"support","senna","shaco","0.5228",2500
"support","senna","vel'koz","0.5049",2240
"support","senna","rakan","0.5525",2114
"support","senna","bard","0.5344",1950
"support","senna","nami","0.5126",1947
"support","senna","janna","0.5203",1843
"support","senna","sona","0.5102",1223
"support","senna","braum","0.5222",1124
"support","senna","neeko","0.5308",1023
"support","senna","shen","0.5550",955
"support","senna","veigar","0.5173",926
"support","senna","zac","0.5370",838
"support","senna","gragas","0.5382",706
"support","senna","anivia","0.5191",603
"support","senna","taric","0.5394",558
"support","senna","poppy","0.5679",442
"support","seraphine","thresh","0.4727",2987
"support","seraphine","senna","0.4658",2855
"support","seraphine","lulu","0.4831",2846
"support","seraphine","leona","0.4613",2092
"support","seraphine","xerath","0.4406",2004
"support","seraphine","lux","0.4803",1832
